Medicine_ID,Medicine_Name,Batch_ID,Category,Purchase_Date,Expiry_Date,Stock_Quantity,Unit_Price,Total_Value,Daily_Sales,Weekly_Sales,Monthly_Sales,Sales_Velocity,Reorder_Level,Last_Restock_Date,Days_To_Expiry,Shelf_Life_Months,Supplier_ID,Storage_Condition,Risk_Level
MED_9144,Medicine_651,BATCH_258,,2023-11-08,2024-07-14,2731.0,270.91,1126504.88,17.0,119,510,19.23,347,2023-12-14,269,24,SUP_895,Ref,NO
MED_8302,Medicine_630,BATCH_303,Tablets,2023-12-28,2024-09-08,3950.0,344.24,177280.03,23.0,161,690,N/A,271,2023-06-21,329,24,SUP_977,,0
MED_5405,Medicine_396,BATCH_107,Lotions,2023-08-01,,3004.0,252.07,229522.36,60.0,420,1800,29.08,265,2023-08-05,127,20,SUP_911,Ref,low risk
MED_8598,Medicine_890,BATCH_241,Syrups ,2023-12-19,2024-01-15,3762.0,100.62,1644221.16,73.0,511,2190,31.34,410,2023-11-01,321,8,SUP_494,Ref,high
MED_9883,Medicine_457,BATCH_461,Lotions,2023-01-03,2024-01-03,590.0,15.53,224944.55,76.0,532,2280,37.68,196,2023-09-16,11,34,SUP_325,cool,Low Risk
MED_6551,Medicine_573,BATCH_914,Tablets ,2023-05-01,2024-01-24,679.0,87.01,77881.51,45.0,315,1350,36.02,407,2023-11-18,238,22,SUP_386,Ref,high risk
MED_1766,Medicine_196,BATCH_863,Capsules ,2023-02-27,2024-10-25,3221.0,392.28,1448679.18,94.0,658,2820,16.76,206,2023-10-18,241,19,,Refrigerated,NO
MED_7737,Medicine_111,BATCH_207,Capsules,2023-04-08,2024-09-20,638.0,193.65,178199.42,42.0,294,1260,9.37,390,2023-06-07,141,31,SUP_679,Ref,NO
MED_1086,Medicine_181,BATCH_119,Lotions,2023-12-16,2024-08-20,1136.0,115.67,94588.6,97.0,679,2910,TBD,361,2023-09-14,56,30,SUP_395,Cool Dry,low risk
MED_2290,Medicine_883,BATCH_452,Drops,2023-04-13,2024-12-08,4942.0,375.94,400468.83,82.0,574,2460,47.75,354,2023-02-22,329,11,SUP_594,Room Temp,low
MED_2544,Medicine_145,BATCH_164,Ointments,2023-10-06,2024-08-02,4606.0,165.27,494791.05,65.0,455,1950,35.21,102,2023-10-27,170,31,SUP_578,cool,0
MED_1741,Medicine_955,BATCH_376,,2023-02-19,2024-09-12,1959.0,TBD,154469.27,97.0,679,2910,16.92,247,2023-11-14,53,11,SUP_653,Ref,Medium Risk
MED_3366,Medicine_325,BATCH_769,,2023-03-08,2024-03-15,191.0,68.33,60373.22,53.0,371,1590,47.29,63,2023-03-06,116,21,SUP_795,,1
MED_5015,Medicine_590,BATCH_881,Syrups,2023-11-27,2024-02-27,1634.0,462.02,247217.58,92.0,644,2760,46.69,318,2023-05-01,76,20,SUP_616,room temp,0
MED_9506,Medicine_407,BATCH_470,Lotions,2023-10-26,2024-02-26,1598.0,141.18,694361.68,49.0,343,1470,40.32,329,2023-11-08,259,35,SUP_471,room temp,YES
MED_6256,Medicine_985,BATCH_128,Tablets ,2023-02-16,2024-01-24,1309.0,485.13,357084.43,52.0,364,1560,18.75,180,2023-06-21,276,8,SUP_702,Refrigerated,low
MED_2318,Medicine_499,BATCH_787,Tablets,2023-01-19,2024-08-04,4663.0,394.14,1766333.21,82.0,574,2460,3.62,187,2023-03-25,172,8,SUP_431,Ref,High Risk
MED_5270,Medicine_500,BATCH_938,INJ,2023-08-16,2024-01-11,4824.0,108.6,624970.8,52.0,364,1560,19.62,421,2023-10-01,302,36,SUP_860,Refrigerated,low risk
MED_3185,Medicine_841,BATCH_373,Sprays,2023-09-11,2024-03-16,4165.0,TBD,1755799.79,61.0,427,1830,28.2,148,2023-06-23,37,21,SUP_182,room temp,Low Risk
MED_2424,Medicine_668,BATCH_237,Tablets,2023-04-20,2024-03-07,4951.0,171.44,2120879.83,88.0,616,2640,2.59,253,2023-09-24,151,32,SUP_145,,0
MED_8640,Medicine_609,BATCH_424,Tablets,2023-09-07,2024-06-20,2115.0,391.16,624859.08,1.0,7,30,18.32,253,2023-09-10,263,8,SUP_331,Ref,low risk
MED_9539,Medicine_598,BATCH_724,Tablets,2023-03-07,2024-11-11,3077.0,,37602.87,11.0,77,330,40.6,71,2023-12-24,305,7,SUP_592,,Medium Risk
MED_8660,Medicine_423,BATCH_514,INJ,2023-12-16,2024-10-09,4737.0,184.43,698022.85,78.0,546,2340,33.0,303,2023-07-13,225,31,SUP_361,cool,YES
MED_9006,Medicine_668,BATCH_881,Capsules,2023-06-14,2024-04-26,2268.0,69.01,561035.59,47.0,329,1410,4.86,216,2023-02-08,4,6,SUP_505,Cool Dry,low risk
MED_5782,Medicine_122,BATCH_979,Drops,2023-04-22,2024-02-03,3045.0,366.19,552240.89,51.0,357,1530,49.66,310,2023-01-26,144,7,SUP_264,room temp,
MED_3301,Medicine_167,BATCH_695,Lotions,2023-08-19,2024-09-05,2069.0,138.69,518418.17,53.0,371,1590,32.6,269,2023-04-06,87,26,SUP_652,Room Temp,Low Risk
MED_6459,Medicine_842,BATCH_239,Powders,2023-08-05,2024-07-27,2800.0,412.47,328078.74,77.0,539,2310,29.86,373,2023-06-26,157,14,SUP_728,Ref,high risk
MED_8249,Medicine_618,BATCH_902,Inhalers,2023-12-06,2024-08-28,1527.0,151.39,386916.35,56.0,392,1680,41.77,370,2023-04-05,256,8,SUP_670,Room Temp,low
MED_3679,Medicine_472,BATCH_267,Syrups ,2023-12-03,2024-12-06,2991.0,145.06,680948.29,30.0,210,900,21.9,287,2023-01-14,224,26,SUP_741,Ref,
MED_8444,Medicine_609,BATCH_182,Tablets,2023-03-17,2024-01-03,268.0,216.04,76748.21,20.0,140,600,18.14,59,2023-03-24,197,27,SUP_876,cool,low risk
MED_4778,Medicine_412,BATCH_556,,2023-06-06,2024-10-26,2284.0,386.51,481039.34,74.0,518,2220,25.41,477,2023-01-03,141,30,SUP_177,Cool Dry,low risk
MED_6464,Medicine_577,BATCH_841,Capsules,2023-06-02,2024-05-15,3620.0,TBD,1169905.64,85.0,595,2550,15.25,462,2023-02-09,63,21,SUP_415,Refrigerated,High Risk
MED_9354,Medicine_316,BATCH_659,Sprays,2023-08-05,2024-12-26,2244.0,60.36,896686.45,79.0,553,2370,20.5,371,2023-11-28,38,6,SUP_132,cool,1
MED_2517,Medicine_229,BATCH_890,Inhalers,2023-08-26,2024-05-10,3264.0,178.4,1110017.23,68.0,476,2040,29.13,485,2023-12-18,301,19,SUP_771,Cool Dry,high
MED_6617,Medicine_308,BATCH_803,Lotions,2023-05-20,2024-04-23,1273.0,257.65,169371.9,34.0,238,1020,45.41,76,2023-02-21,216,32,SUP_383,Room Temp,High Risk
MED_7334,Medicine_224,BATCH_314,Capsules,2023-05-26,2024-03-19,2100.0,229.31,596211.93,86.0,602,2580,44.12,242,2023-01-24,221,24,SUP_706,,0
MED_8639,Medicine_987,BATCH_416,Sprays,2023-11-16,2024-06-14,2662.0,322.91,552130.02,66.0,462,1980,,142,2023-06-23,11,13,SUP_247,Ref,
MED_6349,Medicine_571,BATCH_192,Tablets ,2023-08-07,2024-06-10,2210.0,130.36,659345.5,61.0,427,1830,41.83,308,2023-03-22,-30,10,SUP_691,Room Temp,low
MED_8207,Medicine_315,BATCH_370,Drops,2023-02-17,2024-08-23,1433.0,412.1,577665.99,72.0,504,2160,10.82,302,2023-01-08,75,24,SUP_466,Room Temp,1
MED_5390,Medicine_130,BATCH_153,Tablets,2023-08-19,2024-11-09,1607.0,41.76,712207.69,,637,2730,16.45,321,2023-10-16,242,25,,Cool Dry,YES
MED_8936,Medicine_278,BATCH_265,injections,2023-04-03,2024-04-15,2988.0,117.6,315381.35,24.0,168,720,42.62,181,2023-01-15,110,21,SUP_321,Ref,high
MED_7947,Medicine_978,BATCH_307,Lotions,2023-12-05,2024-09-20,1853.0,33.97,898485.84,96.0,672,2880,20.04,249,2023-09-14,243,20,SUP_429,Cool Dry,YES
MED_9372,Medicine_732,BATCH_805,Sprays,2023-10-16,2024-08-16,1312.0,183.62,23141.28,69.0,483,2070,22.85,482,2023-05-15,49,18,SUP_890,Refrigerated,1
MED_6236,Medicine_784,BATCH_593,Injections,2023-11-17,2024-08-18,4166.0,37.63,1911531.08,6.0,42,180,9.42,434,2023-06-07,20,6,SUP_144,cool,High Risk
MED_8222,Medicine_398,BATCH_140,Capsules ,2023-06-25,2024-12-07,2328.0,55.53,1047727.91,14.0,98,420,9.38,284,2023-10-25,117,33,SUP_554,,low
MED_6587,Medicine_507,BATCH_832,INJ,2023-05-06,2024-11-06,2491.0,375.8,874542.3,,441,1890,3.21,312,2023-09-17,72,35,SUP_231,Cool Dry,1
MED_1734,Medicine_857,BATCH_567,Injections,2023-03-02,2024-12-05,1971.0,,749871.55,70.0,490,2100,17.27,193,2023-06-18,304,24,SUP_921,Refrigerated,YES
MED_2965,Medicine_509,BATCH_949,,2023-10-24,,994.0,120.43,135734.37,25.0,175,750,43.92,228,2023-12-21,43,23,SUP_991,Room Temp,YES
MED_6212,Medicine_413,BATCH_174,Sprays,2023-03-17,2024-05-12,1465.0,377.56,397566.86,,672,2880,16.56,365,2023-07-05,83,34,SUP_688,Refrigerated,Low Risk
MED_6375,Medicine_838,BATCH_906,Lotions,2023-08-06,2024-09-06,1114.0,,59699.38,35.0,245,1050,26.01,468,2023-09-06,82,28,SUP_368,Ref,1
MED_3307,Medicine_843,BATCH_102,Lotions,2023-07-26,2024-10-06,834.0,386.16,359213.74,43.0,301,1290,2.69,257,2023-12-08,152,33,SUP_215,Refrigerated,high risk
MED_7011,Medicine_165,BATCH_327,Ointments,2023-06-12,2024-02-19,2280.0,89.47,171651.45,41.0,287,1230,21.63,482,2023-06-02,308,34,SUP_653,Room Temp,Low Risk
MED_8494,Medicine_104,BATCH_625,Powders,2023-11-02,2024-10-13,3047.0,447.52,1359784.87,4.0,28,120,26.38,412,2023-09-01,219,24,SUP_917,Cool Dry ,high risk
MED_6522,Medicine_243,BATCH_702,Sprays,2023-06-09,2024-01-06,271.0,184.49,79781.06,6.0,42,180,22.81,196,2023-11-17,43,34,SUP_495,RT,low
MED_4815,Medicine_864,BATCH_355,INJ,2023-09-17,2024-11-07,4591.0,151.63,1565968.06,61.0,427,1830,5.71,175,2023-08-18,192,21,SUP_157,Cool Dry,Medium Risk
MED_3382,Medicine_573,BATCH_533,injections,2023-09-23,2024-05-23,3736.0,488.27,207967.95,41.0,287,1230,40.54,295,2023-08-27,999,29,SUP_970,Cool Dry,NO
MED_7381,Medicine_750,BATCH_969,Injections,2023-11-25,2024-06-20,23.0,313.04,5327.24,36.0,252,1080,32.44,187,2023-01-01,360,17,SUP_731,room temp,high
MED_3194,Medicine_376,BATCH_453,Capsules ,2023-05-24,2024-09-01,3814.0,296.33,693653.06,77.0,539,2310,19.11,117,2023-02-04,294,27,SUP_213,Refrigerated,0
MED_2778,Medicine_894,BATCH_166,Tablets ,2023-09-25,2024-04-19,614.0,278.87,234609.68,21.0,147,630,6.39,330,2023-04-25,135,22,SUP_647,Room Temp ,1
MED_4407,Medicine_567,BATCH_418,Tablets ,2023-09-21,2024-08-15,91.0,TBD,6074.62,40.0,280,1200,1.63,490,2023-03-03,1,24,SUP_222,Refrigerated,1
MED_3415,Medicine_832,BATCH_109,Inhalers,2023-11-25,2024-11-06,1261.0,359.19,592568.36,32.0,224,960,46.2,78,2023-02-22,193,8,SUP_416,cool,NO
MED_4496,Medicine_155,BATCH_316,Tablets,2023-06-26,2024-07-16,3115.0,476.8,1074671.9,7.0,49,210,13.49,375,2023-03-03,72,8,SUP_380,room temp,Low Risk
MED_4652,Medicine_393,BATCH_309,Lotions,2023-06-04,2024-11-05,99999.0,144.86,1037709.35,48.0,336,1440,23.37,63,2023-09-25,10,19,SUP_973,Ref,high risk
MED_7769,Medicine_566,BATCH_579,Drops,2023-09-23,2024-10-22,295.0,325.73,132681.88,57.0,399,1710,6.77,459,2023-02-25,16,29,SUP_139,room temp,NO
MED_9350,Medicine_597,BATCH_871,Sprays,2023-01-02,2024-06-22,3486.0,495.79,1034543.17,86.0,602,2580,30.15,207,2023-06-08,50,9,SUP_129,Cool Dry,NO
MED_9381,Medicine_461,BATCH_955,Powders,2023-01-08,Invalid,2043.0,275.41,595126.65,76.0,532,2280,36.74,306,2023-03-24,66,26,SUP_694,,Low Risk
MED_7633,Medicine_268,BATCH_366,Syrups,2023-09-19,2024-02-11,1820.0,345.39,835086.24,24.0,168,720,9.33,439,2023-06-24,247,11,SUP_451,room temp,Medium Risk
MED_2755,Medicine_919,BATCH_997,injections,2023-12-12,2024-10-25,516.0,153.06,197752.12,63.0,441,1890,39.04,488,2023-11-22,312,32,SUP_873,room temp,0
MED_2447,Medicine_977,BATCH_419,Syrups,2023-01-20,2024-11-18,1886.0,363.67,540580.24,7.0,49,210,48.49,310,2023-08-17,336,36,SUP_924,,Low Risk
MED_4182,Medicine_320,BATCH_813,Sprays,2023-03-28,2024-03-13,2226.0,41.78,721264.44,43.0,301,1290,38.31,108,2023-12-20,13,25,SUP_113,Cool Dry,0
MED_7542,Medicine_584,BATCH_954,Powders,2023-10-23,2024-07-24,3739.0,,721160.53,75.0,525,2250,16.89,397,2023-07-10,20,35,SUP_998,Cool Dry,NO
MED_1578,Medicine_697,BATCH_825,Inhalers,2023-05-14,,4074.0,178.15,1464810.58,37.0,259,1110,34.32,376,2023-08-22,183,22,SUP_407,,Medium Risk
MED_1902,Medicine_395,BATCH_601,Lotions,2023-05-15,2024-03-22,1153.0,395.57,184769.45,45.0,315,1350,6.28,105,2023-08-27,184,19,SUP_336,cool,low risk
MED_7723,Medicine_460,BATCH_460,injections,2023-08-21,2024-08-14,1021.0,266.35,392972.44,,623,2670,5.67,140,2023-08-14,191,11,SUP_666,cool,Medium Risk
MED_7843,Medicine_887,BATCH_347,,2023-10-14,2024-08-07,2773.0,103.12,1164191.23,62.0,434,1860,40.5,402,2023-04-11,176,27,SUP_809,cool,high
MED_4787,Medicine_186,BATCH_350,Tablets,2023-10-14,2024-09-28,211.0,333.2,61522.64,,364,1560,47.68,323,2023-07-27,69,28,SUP_556,,YES
MED_3079,Medicine_136,BATCH_457,Syrups,2023-01-17,2024-12-13,2828.0,39.38,376359.94,7.0,49,210,38.8,234,2023-10-10,317,30,SUP_907,Ref,NO
MED_5564,Medicine_980,BATCH_830,Capsules ,2023-02-06,2024-01-02,1720.0,358.63,121619.42,45.0,315,1350,25.43,430,2023-09-10,113,32,SUP_501,Refrigerated,low
MED_1905,Medicine_966,BATCH_949,Capsules ,2023-06-28,2024-07-14,3233.0,24.26,585058.25,80.0,560,2400,1.04,311,2023-06-21,190,28,SUP_568,room temp,high
MED_5832,Medicine_131,BATCH_688,Tablets,2023-03-12,2024-08-18,1900.0,80.37,919895.11,57.0,399,1710,27.37,57,2023-01-04,344,26,SUP_187,Cool Dry,1
MED_4774,Medicine_977,BATCH_413,Capsules ,2023-06-27,2024-10-24,1940.0,335.51,396314.1,21.0,147,630,15.68,70,2023-04-18,352,7,SUP_769,,0
MED_9195,Medicine_867,BATCH_539,Powders,2023-05-14,2024-09-11,1740.0,337.69,39682.02,84.0,588,2520,39.24,251,2023-12-18,75,15,SUP_679,room temp,1
MED_9409,Medicine_911,BATCH_244,Drops,2023-03-23,2024-06-24,2269.0,36.92,950515.97,99.0,693,2970,20.61,101,2023-04-15,358,7,SUP_765,Room Temp,high
MED_5227,Medicine_472,BATCH_501,Drops,2023-04-08,2024-03-28,3812.0,352.81,1280597.57,60.0,420,1800,39.44,216,2023-08-16,15,8,SUP_586,Room Temp,high
MED_9466,Medicine_906,BATCH_544,Inhalers,2023-11-26,2024-02-17,3704.0,361.61,1391530.59,67.0,469,2010,3.92,165,2023-10-11,316,28,SUP_397,,0
MED_4177,Medicine_726,BATCH_352,,2023-09-01,2024-07-25,2546.0,293.28,903887.33,76.0,532,2280,44.35,256,2023-11-10,36,31,SUP_230,Room Temp,Medium Risk
MED_8193,Medicine_405,BATCH_512,Powders,2023-02-05,2024-01-10,2226.0,301.49,219506.11,,658,2820,12.81,484,2023-07-26,323,26,SUP_495,Cool Dry,YES
MED_5394,Medicine_601,BATCH_816,Injections,2023-02-06,2024-07-18,1145.0,199.82,287099.67,75.0,525,2250,3.68,70,2023-08-20,287,17,SUP_178,cool,
MED_2442,Medicine_977,BATCH_610,INJ,2023-08-15,2024-10-15,1925.0,164.87,944267.67,10.0,70,300,37.26,59,2023-02-13,211,7,SUP_670,cool,High Risk
MED_2479,Medicine_813,BATCH_488,Capsules ,2023-05-04,2024-09-01,2283.0,454.74,708767.91,79.0,553,2370,5.9,405,2023-03-19,153,19,SUP_369,Room Temp,
MED_5174,Medicine_903,BATCH_442,Tablets,2023-03-01,2024-02-05,503.0,255.47,113119.79,14.0,98,420,9.19,388,2023-06-19,67,7,SUP_781,,1
MED_8671,Medicine_946,BATCH_646,Drops,2023-05-05,2024-09-20,804.0,221.23,97056.49,77.0,539,2310,,240,2023-03-05,364,22,SUP_921,cool,Medium Risk
MED_6318,Medicine_400,BATCH_635,Syrups,2023-11-27,2024-07-23,2308.0,369.64,573117.92,51.0,357,1530,18.51,363,2023-04-17,165,29,SUP_838,Room Temp,low
MED_4235,Medicine_164,BATCH_398,Tablets,2023-12-17,2024-12-16,702.0,352.36,344587.71,30.0,210,900,45.29,341,2023-12-27,60,18,SUP_535,room temp,
MED_8028,Medicine_840,BATCH_262,Injections,2023-08-12,2024-03-23,2500.0,433.1,807691.01,40.0,280,1200,9.75,158,2023-09-22,246,30,SUP_739,room temp,High Risk
MED_3164,Medicine_599,BATCH_523,Powders,2023-04-12,2024-10-14,57.0,,21118.58,44.0,308,1320,49.42,300,2023-07-25,117,35,SUP_891,Ref,Medium Risk
MED_7762,Medicine_782,BATCH_876,INJ,2023-11-01,2024-02-13,1812.0,132.07,602773.02,80.0,560,2400,6.41,237,2023-12-21,106,6,SUP_479,Refrigerated,high
MED_5409,Medicine_784,BATCH_692,Tablets,2023-05-24,2024-02-07,4986.0,296.1,1108370.83,99.0,693,2970,3.31,360,2023-08-20,248,33,,,1
MED_6999,Medicine_693,BATCH_493,Powders,2023-09-10,2024-03-18,3737.0,82.0,1072580.8,11.0,77,330,14.72,445,2023-09-10,291,25,SUP_911,,high risk
MED_8004,Medicine_597,BATCH_624,Inhalers,2023-02-07,2024-03-20,1524.0,448.08,657173.91,24.0,168,720,10.13,233,2023-09-23,349,27,SUP_473,cool,1
MED_8788,Medicine_709,BATCH_450,Capsules ,2023-07-13,2024-03-13,2977.0,110.98,598872.89,80.0,560,2400,1.03,193,2023-10-13,331,10,SUP_222,,1
MED_7480,Medicine_615,BATCH_773,injections,2023-11-24,2024-06-23,149.0,278.82,23012.29,62.0,434,1860,24.5,407,2023-10-02,365,7,SUP_188,,0
MED_2465,Medicine_331,BATCH_174,Inhalers,2023-06-04,2024-10-14,4258.0,,1783213.81,33.0,231,990,9.09,226,2023-10-02,88,18,SUP_441,Cool Dry,high
MED_4056,Medicine_354,BATCH_144,Lotions,2023-12-14,2024-01-11,1747.0,167.4,454938.62,60.0,420,1800,20.03,449,2023-12-01,84,17,SUP_385,,low risk
MED_3337,Medicine_815,BATCH_648,Powders,2023-12-14,2024-03-02,1229.0,407.83,255795.05,44.0,308,1320,48.44,77,2023-05-08,363,22,SUP_695,Ref,high
MED_8494,Medicine_656,BATCH_353,Capsules,2023-01-08,2024-05-23,TBD,307.46,80725.21,87.0,609,2610,9.27,336,2023-02-09,98,34,SUP_760,room temp,0
MED_7450,Medicine_894,BATCH_478,Capsules ,2023-01-10,2024-06-03,1390.0,413.12,430307.64,6.0,42,180,16.4,290,2023-11-18,74,20,SUP_337,Cool Dry,YES
MED_1963,Medicine_705,BATCH_805,Inhalers,2023-06-28,2024-08-03,641.0,349.3,135139.57,29.0,203,870,35.96,297,2023-07-12,259,22,SUP_187,cool,NO
MED_4966,Medicine_168,BATCH_600,Sprays,2023-03-06,2024-02-13,1160.0,337.77,367697.13,59.0,413,1770,30.92,485,2023-04-18,291,10,SUP_776,room temp,high risk
MED_3229,Medicine_931,BATCH_367,Drops,2023-08-21,2024-04-01,-100.0,453.3,36529.22,100.0,700,3000,21.17,182,2023-12-26,293,20,SUP_472,Cool Dry,1
MED_8456,Medicine_105,BATCH_683,Injections,2023-03-12,2024-06-03,543.0,187.48,183738.05,27.0,189,810,3.31,248,2023-05-20,327,12,SUP_841,room temp,0
MED_2111,Medicine_266,BATCH_702,Tablets,2023-05-28,2024-04-12,1652.0,162.59,457644.71,N/A,287,1230,28.29,262,2023-04-23,282,17,SUP_959,cool,high
MED_4196,Medicine_908,BATCH_283,Capsules,2023-10-11,2024-07-24,960.0,193.5,10103.23,94.0,658,2820,36.41,71,2023-07-19,198,35,SUP_743,Room Temp,0
MED_4622,Medicine_796,BATCH_949,Capsules ,2023-12-16,2024-12-16,4666.0,53.33,1479025.54,81.0,567,2430,19.29,164,2023-12-06,342,26,SUP_355,Ref,1
MED_1001,Medicine_898,BATCH_377,,2023-08-10,2024-09-20,2543.0,221.31,578599.67,35.0,245,1050,47.94,262,2023-03-25,115,16,SUP_167,Room Temp,YES
MED_5942,Medicine_698,BATCH_502,Syrups,2023-07-22,2024-09-15,4045.0,497.25,1794503.66,,357,1530,1.45,489,2023-06-16,64,34,SUP_307,room temp,low risk
MED_9246,Medicine_669,BATCH_253,Drops,2023-12-13,2024-04-03,266.0,153.86,128708.66,62.0,434,1860,38.86,170,2023-05-20,3,28,SUP_693,Refrigerated,0
MED_7033,Medicine_820,BATCH_729,Capsules ,2023-11-20,2024-07-21,173.0,234.76,26390.42,34.0,238,1020,,313,2023-05-22,341,27,SUP_665,Cool Dry,
MED_6858,Medicine_448,BATCH_620,Syrups ,2023-07-07,2024-04-13,2539.0,66.13,169456.16,1.0,7,30,2.78,342,2023-07-15,292,18,SUP_713,Cool Dry,1
MED_3029,Medicine_797,BATCH_131,Powders,2023-08-17,2024-07-21,2244.0,192.51,675626.57,47.0,329,1410,8.88,495,2023-08-19,282,17,SUP_452,Cool Dry,
MED_2678,Medicine_543,BATCH_444,Powders,2023-07-16,2024-08-09,1135.0,391.52,167030.1,59.0,413,1770,,242,2023-08-18,175,32,SUP_529,Cool Dry,0
MED_4437,Medicine_571,BATCH_946,Injections,2023-05-28,2024-07-13,546.0,378.4,105888.53,4.0,28,120,34.92,241,2023-01-11,156,9,SUP_515,Room Temp,low
MED_7335,Medicine_257,BATCH_974,Syrups,2023-06-13,2024-11-17,328.0,187.8,38462.04,-50.0,364,1560,15.94,119,2023-06-12,94,25,SUP_103,room temp,0
MED_9049,Medicine_903,BATCH_848,INJ,2023-09-11,2024-12-27,1405.0,124.59,307343.81,73.0,511,2190,41.32,497,2023-09-08,58,33,SUP_627,Room Temp ,0
MED_9989,Medicine_586,BATCH_627,Sprays,2023-01-10,2024-04-19,3170.0,314.57,1325108.98,73.0,511,2190,43.32,205,2023-05-28,0,18,SUP_139,Cool Dry,NO
MED_8981,Medicine_823,BATCH_903,Syrups,2023-01-27,2024-01-09,869.0,396.53,330171.19,1.0,7,30,2.23,385,2023-06-14,264,16,SUP_922,cool,High Risk
MED_3655,Medicine_314,BATCH_905,Syrups ,2023-11-25,2024-07-11,2242.0,253.21,767964.27,72.0,504,2160,29.24,338,2023-10-02,72,7,SUP_939,Cool Dry,0
MED_6939,Medicine_755,BATCH_434,Capsules,2023-10-17,2024-09-23,4149.0,439.45,1594574.11,76.0,532,2280,8.09,71,2023-07-23,104,13,SUP_598,Room Temp,low
MED_3410,Medicine_766,BATCH_992,Capsules,2023-12-20,2024-05-09,8.0,402.7,3880.23,21.0,147,630,17.69,321,2023-10-25,71,16,SUP_633,Refrigerated,1
MED_1387,Medicine_548,BATCH_608,Capsules ,2023-03-05,2024-12-20,831.0,399.23,183390.89,21.0,147,630,35.42,405,2023-06-21,278,9,SUP_528,room temp,High Risk
MED_5489,Medicine_118,BATCH_786,Drops,2023-09-17,2024-09-08,1785.0,333.39,343349.6,90.0,630,2700,19.3,259,2023-04-18,14,22,SUP_927,room temp,1
MED_3750,Medicine_825,BATCH_263,,2023-06-02,2024-12-20,2450.0,479.32,226855.57,2.0,14,60,19.58,273,2023-04-28,146,17,SUP_754,Cool Dry,High Risk
MED_5267,Medicine_502,BATCH_841,,2023-08-05,Invalid,806.0,248.52,373604.58,92.0,644,2760,31.42,343,2023-11-12,83,30,SUP_507,cool,
MED_8993,Medicine_485,BATCH_870,Sprays,2023-11-11,2024-04-10,1862.0,53.31,284551.53,49.0,343,1470,7.13,413,2023-12-16,58,27,SUP_696,room temp,low risk
MED_1500,Medicine_838,BATCH_151,Sprays,2023-08-19,,1026.0,14.65,43348.09,37.0,259,1110,34.95,297,2023-04-16,212,10,SUP_394,Cool Dry,low
MED_6367,Medicine_591,BATCH_976,Tablets ,2023-08-11,2024-07-22,4864.0,N/A,700922.05,44.0,308,1320,15.79,71,2023-02-18,171,30,SUP_914,Cool Dry,YES
MED_2518,Medicine_290,BATCH_401,Drops,2023-04-10,2024-09-23,64.0,374.0,13333.2,69.0,483,2070,14.61,192,2023-03-24,211,15,SUP_381,,High Risk
MED_3835,Medicine_592,BATCH_884,Syrups,2023-08-01,2024-04-28,3634.0,155.49,1708814.9,49.0,343,1470,11.84,276,2023-11-11,0,16,SUP_324,Room Temp,0
MED_7593,Medicine_707,BATCH_612,INJ,2023-07-04,2024-03-15,2860.0,203.38,1108066.02,28.0,196,840,8.09,437,2023-10-12,255,31,SUP_863,Ref,1
MED_2986,Medicine_968,BATCH_190,Lotions,2023-05-23,2024-11-12,987.0,362.07,353999.6,32.0,224,960,25.82,438,2023-06-16,115,23,SUP_820,Cool Dry,1
MED_8862,Medicine_597,BATCH_619,Injections,2023-07-28,2024-11-25,3564.0,412.91,398820.81,78.0,546,2340,3.23,457,2023-06-05,140,36,SUP_976,Refrigerated,0
MED_8712,Medicine_869,BATCH_310,injections,2023-10-26,2024-01-13,2699.0,110.13,925949.39,86.0,602,2580,,313,2023-12-20,257,30,SUP_593,room temp,High Risk
MED_6028,Medicine_318,BATCH_502,Ointments,2023-09-28,2024-07-12,2977.0,240.41,821610.52,59.0,413,1770,22.62,476,2023-10-14,26,12,SUP_322,Refrigerated,0
MED_1462,Medicine_338,BATCH_363,INJ,2023-04-17,2024-02-22,4836.0,109.96,1123468.85,61.0,427,1830,5.05,388,2023-03-19,187,23,SUP_342,Ref,0
MED_5695,Medicine_800,BATCH_252,Sprays,2023-11-25,,99999.0,73.58,634596.23,73.0,511,2190,25.34,442,2023-03-25,68,19,SUP_957,Refrigerated,low risk
MED_7034,Medicine_229,BATCH_934,Sprays,2023-11-22,2024-10-16,2157.0,449.84,465159.19,68.0,476,2040,4.75,243,2023-10-13,222,10,SUP_645,cool,
MED_9652,Medicine_731,BATCH_598,injections,2023-07-05,2024-06-15,3383.0,69.28,656977.32,19.0,133,570,27.81,341,2023-07-18,313,33,SUP_777,Ref,0
MED_5993,Medicine_381,BATCH_579,injections,2023-02-26,2024-03-08,2640.0,131.23,69373.97,42.0,294,1260,8.71,136,2023-10-28,169,23,SUP_203,,0
MED_6518,Medicine_263,BATCH_463,Sprays,2023-01-16,2024-05-22,4410.0,323.27,1223304.46,14.0,98,420,46.57,110,2023-11-28,168,7,SUP_643,Refrigerated,high
MED_7077,Medicine_927,BATCH_792,Capsules,2023-09-05,2024-05-18,1200.0,78.37,204216.22,88.0,616,2640,20.22,348,2023-12-18,191,22,SUP_699,Cool Dry,1
MED_6861,Medicine_703,BATCH_629,Lotions,2023-12-13,2024-07-23,N/A,41.49,214697.9,50.0,350,1500,4.43,93,2023-05-18,359,36,SUP_332,cool,1
